tweet_id,timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,breed,confidence,stage
817777686764523521,2017-05-18 00:50:50,13.0,10,Nelly,27930,7721,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,pembroke,0.989882,
817777686764523521,2017-05-17 16:00:15,14.0,10,,32242,8750,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,Unidentifiable,0.0,
817777686764523521,2017-05-16 00:41:21,12.0,10,Meatball,14608,3049,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,
817777686764523521,2017-05-15 19:14:50,13.0,10,Paisley,30129,8983,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,
817777686764523521,2017-05-15 00:02:33,13.0,10,Albus,20603,4169,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-05-14 00:34:33,13.0,10,Neptune,15302,4210,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,eskimo_dog,0.41333,
817777686764523521,2017-05-13 16:33:49,12.0,10,Belle,23826,5291,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,staffordshire_bullterrier,0.690517,
817777686764523521,2017-05-12 17:12:53,14.0,10,,8773,1113,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,lakeland_terrier,0.275242,
817777686764523521,2017-05-12 16:05:02,13.0,10,Quinn,8532,2467,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,french_bulldog,0.935804,
817777686764523521,2017-05-12 00:46:44,13.0,10,Zooey,19189,5142,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,australian_terrier,0.207281,
817777686764523521,2017-05-11 17:34:13,11.0,10,Dave,17085,3555,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,
817777686764523521,2017-05-11 00:01:27,13.0,10,Jersey,20567,5003,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-05-10 00:08:34,13.0,10,,74693,23532,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,
817777686764523521,2017-05-08 00:54:59,13.0,10,Hobbes,36203,10829,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,cardigan,0.771008,
817777686764523521,2017-05-07 18:36:02,13.0,10,,17254,4201,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,Bouvier_des_Flandres,0.0826102,
817777686764523521,2017-05-06 23:49:50,12.0,10,Burt,16765,3839,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,german_shepherd,0.507951,
817777686764523521,2017-05-05 18:36:06,13.0,10,Lorenzo,7545,2185,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,cardigan,0.583936,
817777686764523521,2017-05-05 16:00:04,13.0,10,Carl,23738,5355,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,bedlington_terrier,0.286558,
817777686764523521,2017-05-04 23:34:55,12.0,10,Jordy,18385,3519,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-05-04 17:30:24,14.0,10,,16757,5934,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,Unidentifiable,0.0,
